id,active,name,nickname,number,position,birthdate,place_of_birth,height,weight,city,state,country,avatar_photo,League_ID,League_Name,Season_ID,Season_Year,Team_ID,Team_Name,Team_Acronym,Team_Market,Player_Cluster_Number,CREATE_USER,CREATE_TS,UPDATE_USER,UPDATE_TS
168,1,Guilherme Santos Hubner,Guilherme,77,5,04/28/1987,Belo Horizonte (MG),2.09,115,Belo Horizonte (MG),,,https://img.wh.sportingpulseinternational.com/cb95b1135946449e8cbf70177461a441S1.png,1,NBB,71,2022,278,UNIFACISA,UFC,,999,root,2023-01-13 09:08:10.0,root,2023-01-13 09:08:10.0
169,1,Jeffries,Jeffries,993,3,12/06/1980,,2.02,NaN,,,,,1,NBB,2,2009,16,Minas,MIN,,15,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
172,1,Lucas Moura Costa,Lucão,7,2,04/16/1997,São Paulo (SP),1.86,NaN,São Paulo (SP),,,,1,NBB,2,2009,24,Saldanha,SAL,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
173,1,Wanderson De Jesus Jovino,De Jesus,33,3,09/04/1983,Vitória (ES),2.03,NaN,Vitória (ES),,,,1,NBB,2,2009,24,Saldanha,SAL,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
173,1,Wanderson De Jesus Jovino,De Jesus,33,3,09/04/1983,Vitória (ES),2.03,NaN,Vitória (ES),,,,1,NBB,3,2010,22,Vitória (ES),VIT,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
174,1,Alessandro Magno Rocha Dos Santos,Casé,10,5,05/07/1977,Vitória (ES),2.03,NaN,Vitória (ES),,,http://lnb.com.br/wp-content/uploads/2014/03/10-Casé-Rosto.png,1,NBB,2,2009,24,Saldanha,SAL,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
174,1,Alessandro Magno Rocha Dos Santos,Casé,10,5,05/07/1977,Vitória (ES),2.03,NaN,Vitória (ES),,,http://lnb.com.br/wp-content/uploads/2014/03/10-Casé-Rosto.png,1,NBB,8,2012,21,Espírito Santo,ESB,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
175,1,Thiago Farias Mathias Rosa,Mathias,12,3,07/28/1989,Pelotas (RS),2.08,120,Pelotas (RS),,,,1,NBB,1,2008,17,Paulistano,CAP,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
175,1,Thiago Farias Mathias Rosa,Mathias,12,3,07/28/1989,Pelotas (RS),2.08,120,Pelotas (RS),,,,1,NBB,2,2009,17,Paulistano,CAP,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
175,1,Thiago Farias Mathias Rosa,Mathias,12,3,07/28/1989,Pelotas (RS),2.08,120,Pelotas (RS),,,,1,NBB,8,2012,1,Joinville,JOI,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
175,1,Thiago Farias Mathias Rosa,Mathias,12,3,07/28/1989,Pelotas (RS),2.08,120,Pelotas (RS),,,,1,NBB,15,2013,13,Bauru,BAU,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
175,1,Thiago Farias Mathias Rosa,Mathias,12,3,07/28/1989,Pelotas (RS),2.08,120,Pelotas (RS),,,,1,NBB,20,2014,13,Bauru,BAU,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
175,1,Thiago Farias Mathias Rosa,Mathias,12,3,07/28/1989,Pelotas (RS),2.08,120,Pelotas (RS),,,,1,NBB,27,2015,14,Franca,FRA,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
175,1,Thiago Farias Mathias Rosa,Mathias,12,3,07/28/1989,Pelotas (RS),2.08,120,Pelotas (RS),,,,1,NBB,34,2016,18,Pinheiros,PIN,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
175,1,Thiago Farias Mathias Rosa,Mathias,12,3,07/28/1989,Pelotas (RS),2.08,120,Pelotas (RS),,,,1,NBB,41,2017,130,Campo Mourão,CMO,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
175,1,Thiago Farias Mathias Rosa,Mathias,12,3,07/28/1989,Pelotas (RS),2.08,120,Pelotas (RS),,,,1,NBB,47,2018,268,Joinville / AABJ,JLE,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
175,1,Thiago Farias Mathias Rosa,Mathias,12,3,07/28/1989,Pelotas (RS),2.08,120,Pelotas (RS),,,,1,NBB,54,2019,53,Basq. Cearense,CEA,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
175,1,Thiago Farias Mathias Rosa,Mathias,7,5,07/28/1989,Pelotas (RS),2.08,115,Pelotas (RS),,,https://img.wh.sportingpulseinternational.com/83c72f576170c7a19e10d28984eba935S1.png,1,NBB,59,2020,53,Basquete Cearense,FOR,,999,root,2023-01-12 10:16:39.0,root,2023-01-12 10:16:39.0
175,1,Thiago Farias Mathias Rosa,Mathias,7,5,07/28/1989,Pelotas (RS),2.08,115,Pelotas (RS),,,https://img.wh.sportingpulseinternational.com/83c72f576170c7a19e10d28984eba935S1.png,1,NBB,63,2021,54,Mogi,MOG,,999,root,2023-01-12 21:01:29.0,root,2023-01-12 21:01:29.0
175,1,Thiago Farias Mathias Rosa,Mathias,7,5,07/28/1989,Pelotas (RS),2.08,115,Pelotas (RS),,,https://img.wh.sportingpulseinternational.com/83c72f576170c7a19e10d28984eba935S1.png,1,NBB,71,2022,210,Caxias do Sul,CAX,,999,root,2023-01-13 09:40:47.0,root,2023-01-13 09:40:47.0
178,1,Marcos Vinícius Inácio,Vinicius,11,3,08/10/1984,São Paulo (SP),2.05,120,São Paulo (SP),,Brasil,,1,NBB,2,2009,10,Araraquara,ARA,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
178,1,Marcos Vinícius Inácio,Vinicius,11,3,08/10/1984,São Paulo (SP),2.05,120,São Paulo (SP),,Brasil,,1,NBB,8,2012,52,Palmeiras,PAL,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
178,1,Marcos Vinícius Inácio,Vinicius,11,3,08/10/1984,São Paulo (SP),2.05,120,São Paulo (SP),,Brasil,,1,NBB,15,2013,52,Palmeiras,PAL,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
178,1,Marcos Vinícius Inácio,Vinicius,11,3,08/10/1984,São Paulo (SP),2.05,120,São Paulo (SP),,Brasil,,1,NBB,20,2014,23,L. Sorocabana,LSB,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
178,1,Marcos Vinícius Inácio,Vinicius,11,3,08/10/1984,São Paulo (SP),2.05,120,São Paulo (SP),,Brasil,,1,NBB,27,2015,210,Caxias do Sul,CAX,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
178,1,Marcos Vinícius Inácio,Vinicius,11,3,08/10/1984,São Paulo (SP),2.05,120,São Paulo (SP),,Brasil,,1,NBB,34,2016,210,Caxias do Sul,CAX,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
178,1,Marcos Vinícius Inácio,Vinicius,11,3,08/10/1984,São Paulo (SP),2.05,120,São Paulo (SP),,Brasil,,1,NBB,41,2017,210,Caxias do Sul,CAX,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
178,1,Marcos Vinícius Inácio,Vinicius,11,3,08/10/1984,São Paulo (SP),2.05,120,São Paulo (SP),,Brasil,,1,NBB,47,2018,13,Bauru,BAU,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
178,1,Marcos Vinícius Inácio,Vinicius,11,3,08/10/1984,São Paulo (SP),2.05,120,São Paulo (SP),,Brasil,,1,NBB,54,2019,53,Basq. Cearense,CEA,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
180,1,Fernando Carneiro Coloneze,Coloneze,45,3,07/13/1978,Rio de Janeiro (RJ),2.07,NaN,Rio de Janeiro (RJ),,,,1,NBB,2,2009,2,Flamengo,FLA,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
180,1,Fernando Carneiro Coloneze,Coloneze,45,3,07/13/1978,Rio de Janeiro (RJ),2.07,NaN,Rio de Janeiro (RJ),,,,1,NBB,3,2010,1,Joinville,JOI,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
180,1,Fernando Carneiro Coloneze,Coloneze,45,3,07/13/1978,Rio de Janeiro (RJ),2.07,NaN,Rio de Janeiro (RJ),,,,1,NBB,8,2012,52,Palmeiras,PAL,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
182,1,Guilherme Frantz Teichmann,Teichmann,11,3,09/03/1983,Concórdia (SC),2.03,97,Concórdia (SC),,,,1,NBB,2,2009,2,Flamengo,FLA,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
182,1,Guilherme Frantz Teichmann,Teichmann,11,3,09/03/1983,Concórdia (SC),2.03,97,Concórdia (SC),,,,1,NBB,3,2010,2,Flamengo,FLA,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
182,1,Guilherme Frantz Teichmann,Teichmann,11,3,09/03/1983,Concórdia (SC),2.03,97,Concórdia (SC),,,,1,NBB,8,2012,14,Franca,FRA,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
182,1,Guilherme Frantz Teichmann,Teichmann,11,3,09/03/1983,Concórdia (SC),2.03,97,Concórdia (SC),,,,1,NBB,15,2013,15,Limeira,LIM,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
182,1,Guilherme Frantz Teichmann,Teichmann,11,3,09/03/1983,Concórdia (SC),2.03,97,Concórdia (SC),,,,1,NBB,20,2014,15,Limeira,LIM,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
182,1,Guilherme Frantz Teichmann,Teichmann,11,3,09/03/1983,Concórdia (SC),2.03,97,Concórdia (SC),,,,1,NBB,27,2015,129,Rio Claro,RCB,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
182,1,Guilherme Frantz Teichmann,Teichmann,11,3,09/03/1983,Concórdia (SC),2.03,97,Concórdia (SC),,,,1,NBB,34,2016,18,Pinheiros,PIN,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
182,1,Guilherme Frantz Teichmann,Teichmann,11,3,09/03/1983,Concórdia (SC),2.03,97,Concórdia (SC),,,,1,NBB,41,2017,16,Minas,MIN,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
182,1,Guilherme Frantz Teichmann,Teichmann,11,3,09/03/1983,Concórdia (SC),2.03,97,Concórdia (SC),,,,1,NBB,47,2018,279,Corinthians,COR,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
182,1,Guilherme Frantz Teichmann,Teichmann,11,3,09/03/1983,Concórdia (SC),2.03,97,Concórdia (SC),,,,1,NBB,54,2019,279,Corinthians,COR,,1,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
182,1,Guilherme Frantz Teichmann,Teichmann,11,5,09/03/1983,Concórdia (SC),2.02,97,Concórdia (SC),,,https://img.wh.sportingpulseinternational.com/2bfb70f6e520e4e8915dde56934da3f7S1.png,1,NBB,59,2020,18,Pinheiros,PIN,,999,root,2023-01-12 10:37:06.0,root,2023-01-12 10:37:06.0
182,1,Guilherme Frantz Teichmann,Teichmann,11,5,09/03/1983,Concórdia (SC),2.02,97,Concórdia (SC),,,https://img.wh.sportingpulseinternational.com/2bfb70f6e520e4e8915dde56934da3f7S1.png,1,NBB,63,2021,281,Luvix/União Corinthians,UCO,,999,root,2023-01-12 20:30:08.0,root,2023-01-12 20:30:08.0
182,1,Guilherme Frantz Teichmann,Teichmann,11,5,09/03/1983,Concórdia (SC),2.02,97,Concórdia (SC),,,https://img.wh.sportingpulseinternational.com/2bfb70f6e520e4e8915dde56934da3f7S1.png,1,NBB,71,2022,281,Luvix/União Corinthians,UCO,,999,root,2023-01-13 09:40:47.0,root,2023-01-13 09:40:47.0
187,1,Murilo Becker da Rosa,Murilo,21,3,07/14/1983,Farroupilha (RS),2.08,115,Farroupilha (RS),,,,1,NBB,2,2009,16,Minas,MIN,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
187,1,Murilo Becker da Rosa,Murilo,21,3,07/14/1983,Farroupilha (RS),2.08,115,Farroupilha (RS),,,,1,NBB,3,2010,19,São José,SJO,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
187,1,Murilo Becker da Rosa,Murilo,21,3,07/14/1983,Farroupilha (RS),2.08,115,Farroupilha (RS),,,,1,NBB,8,2012,19,São José,SJO,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
187,1,Murilo Becker da Rosa,Murilo,21,3,07/14/1983,Farroupilha (RS),2.08,115,Farroupilha (RS),,,,1,NBB,15,2013,13,Bauru,BAU,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
187,1,Murilo Becker da Rosa,Murilo,21,3,07/14/1983,Farroupilha (RS),2.08,115,Farroupilha (RS),,,,1,NBB,20,2014,13,Bauru,BAU,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
187,1,Murilo Becker da Rosa,Murilo,21,3,07/14/1983,Farroupilha (RS),2.08,115,Farroupilha (RS),,,,1,NBB,27,2015,13,Bauru,BAU,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
187,1,Murilo Becker da Rosa,Murilo,21,3,07/14/1983,Farroupilha (RS),2.08,115,Farroupilha (RS),,,,1,NBB,34,2016,239,Vasco da Gama,VAS,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
187,1,Murilo Becker da Rosa,Murilo,21,3,07/14/1983,Farroupilha (RS),2.08,115,Farroupilha (RS),,,,1,NBB,41,2017,222,Vitória,VIT,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
187,1,Murilo Becker da Rosa,Murilo,21,3,07/14/1983,Farroupilha (RS),2.08,115,Farroupilha (RS),,,,1,NBB,47,2018,267,Botafogo,BOT,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
187,1,Murilo Becker da Rosa,Murilo,21,3,07/14/1983,Farroupilha (RS),2.08,115,Farroupilha (RS),,,,1,NBB,54,2019,285,São Paulo Futebol Clube,SAO,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
188,1,Facundo Luis Sucatzky,Sucatzky,6,1,04/09/1972,Ceres (ARG),1.77,NaN,Ceres (ARG),,,,1,NBB,2,2009,16,Minas,MIN,,8,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
188,1,Facundo Luis Sucatzky,Sucatzky,6,1,04/09/1972,Ceres (ARG),1.77,NaN,Ceres (ARG),,,,1,NBB,3,2010,16,Minas,MIN,,8,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
189,1,Raul Togni Neto,Raulzinho,8,1,05/19/1992,,1.84,NaN,,,,,1,NBB,2,2009,16,Minas,MIN,,5,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
189,1,Raul Togni Neto,Raulzinho,8,1,05/19/1992,,1.84,NaN,,,,,1,NBB,3,2010,16,Minas,MIN,,5,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
190,1,Chinwuba Uzoma Jeffersom Agba,Jeff,42,3,01/12/1980,Bloomington (EUA),2.08,NaN,Bloomington (EUA),,,http://lnb.com.br/wp-content/uploads/2016/03/Jeff-Agba.png,1,NBB,2,2009,13,Bauru,BAU,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
190,1,Chinwuba Uzoma Jeffersom Agba,Jeff,42,3,01/12/1980,Bloomington (EUA),2.08,NaN,Bloomington (EUA),,,http://lnb.com.br/wp-content/uploads/2016/03/Jeff-Agba.png,1,NBB,3,2010,13,Bauru,BAU,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
190,1,Chinwuba Uzoma Jeffersom Agba,Jeff,42,3,01/12/1980,Bloomington (EUA),2.08,NaN,Bloomington (EUA),,,http://lnb.com.br/wp-content/uploads/2016/03/Jeff-Agba.png,1,NBB,8,2012,13,Bauru,BAU,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
190,1,Chinwuba Uzoma Jeffersom Agba,Jeff,42,3,01/12/1980,Bloomington (EUA),2.08,NaN,Bloomington (EUA),,,http://lnb.com.br/wp-content/uploads/2016/03/Jeff-Agba.png,1,NBB,15,2013,54,Mogi,MOG,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
190,1,Chinwuba Uzoma Jeffersom Agba,Jeff,42,3,01/12/1980,Bloomington (EUA),2.08,NaN,Bloomington (EUA),,,http://lnb.com.br/wp-content/uploads/2016/03/Jeff-Agba.png,1,NBB,20,2014,17,Paulistano,CAP,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
190,1,Chinwuba Uzoma Jeffersom Agba,Jeff,42,3,01/12/1980,Bloomington (EUA),2.08,NaN,Bloomington (EUA),,,http://lnb.com.br/wp-content/uploads/2016/03/Jeff-Agba.png,1,NBB,20,2014,23,L. Sorocabana,LSB,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
191,1,Rafael Paulo De Lara Araújo,Babby,66,3,10/12/1980,Curitiba (PR),2.12,NaN,Curitiba (PR),,,,1,NBB,3,2010,2,Flamengo,FLA,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
191,1,Rafael Paulo De Lara Araújo,Babby,66,3,10/12/1980,Curitiba (PR),2.12,NaN,Curitiba (PR),,,,1,NBB,8,2012,54,Mogi,MOG,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
191,1,Rafael Paulo De Lara Araújo,Babby,66,3,10/12/1980,Curitiba (PR),2.12,NaN,Curitiba (PR),,,,1,NBB,15,2013,18,Pinheiros,PIN,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
191,1,Rafael Paulo De Lara Araújo,Babby,66,3,10/12/1980,Curitiba (PR),2.12,NaN,Curitiba (PR),,,,1,NBB,15,2013,54,Mogi,MOG,,14,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
192,1,Larry James Taylor Jr,Larry,4,4,10/03/1980,"Chicago, Illinois (EUA)",1.82,93,"Chicago, Illinois (EUA)",,,,1,NBB,2,2009,13,Bauru,BAU,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
192,1,Larry James Taylor Jr,Larry,4,4,10/03/1980,"Chicago, Illinois (EUA)",1.82,93,"Chicago, Illinois (EUA)",,,,1,NBB,3,2010,13,Bauru,BAU,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
192,1,Larry James Taylor Jr,Larry,4,4,10/03/1980,"Chicago, Illinois (EUA)",1.82,93,"Chicago, Illinois (EUA)",,,,1,NBB,8,2012,13,Bauru,BAU,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
192,1,Larry James Taylor Jr,Larry,4,4,10/03/1980,"Chicago, Illinois (EUA)",1.82,93,"Chicago, Illinois (EUA)",,,,1,NBB,15,2013,13,Bauru,BAU,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
192,1,Larry James Taylor Jr,Larry,4,4,10/03/1980,"Chicago, Illinois (EUA)",1.82,93,"Chicago, Illinois (EUA)",,,,1,NBB,20,2014,13,Bauru,BAU,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
192,1,Larry James Taylor Jr,Larry,4,4,10/03/1980,"Chicago, Illinois (EUA)",1.82,93,"Chicago, Illinois (EUA)",,,,1,NBB,27,2015,19,São José,SJO,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
192,1,Larry James Taylor Jr,Larry,4,4,10/03/1980,"Chicago, Illinois (EUA)",1.82,93,"Chicago, Illinois (EUA)",,,,1,NBB,27,2015,54,Mogi,MOG,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
192,1,Larry James Taylor Jr,Larry,4,4,10/03/1980,"Chicago, Illinois (EUA)",1.82,93,"Chicago, Illinois (EUA)",,,,1,NBB,34,2016,54,Mogi,MOG,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
192,1,Larry James Taylor Jr,Larry,4,4,10/03/1980,"Chicago, Illinois (EUA)",1.82,93,"Chicago, Illinois (EUA)",,,,1,NBB,41,2017,54,Mogi,MOG,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
192,1,Larry James Taylor Jr,Larry,4,4,10/03/1980,"Chicago, Illinois (EUA)",1.82,93,"Chicago, Illinois (EUA)",,,,1,NBB,47,2018,13,Bauru,BAU,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
192,1,Larry James Taylor Jr,Larry,4,4,10/03/1980,"Chicago, Illinois (EUA)",1.82,93,"Chicago, Illinois (EUA)",,,,1,NBB,54,2019,13,Bauru,BAU,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
192,1,Larry James Taylor Jr,Larry,4,2,10/03/1980,"Chicago, Illinois (EUA)",1.82,89,"Chicago, Illinois (EUA)",,,https://img.wh.sportingpulseinternational.com/4602916139fde44696213b2ed181b155S1.png,1,NBB,59,2020,13,Bauru,BAU,,999,root,2023-01-12 10:30:23.0,root,2023-01-12 10:30:23.0
192,1,Larry James Taylor Jr,Larry,4,2,10/03/1980,"Chicago, Illinois (EUA)",1.82,89,"Chicago, Illinois (EUA)",,,https://img.wh.sportingpulseinternational.com/4602916139fde44696213b2ed181b155S1.png,1,NBB,63,2021,13,Bauru,BAU,,999,root,2023-01-12 20:32:07.0,root,2023-01-12 20:32:07.0
192,1,Larry James Taylor Jr,Larry,4,2,10/03/1980,"Chicago, Illinois (EUA)",1.82,89,"Chicago, Illinois (EUA)",,,https://img.wh.sportingpulseinternational.com/4602916139fde44696213b2ed181b155S1.png,1,NBB,71,2022,13,Bauru,BAU,,999,root,2023-01-13 09:38:15.0,root,2023-01-13 09:38:15.0
193,1,Marcelo Magalhães Machado,Marcelinho,4,2,04/12/1975,Rio de Janeiro (RJ),2,95,Rio de Janeiro (RJ),,,,1,NBB,2,2009,2,Flamengo,FLA,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
193,1,Marcelo Magalhães Machado,Marcelinho,4,2,04/12/1975,Rio de Janeiro (RJ),2,95,Rio de Janeiro (RJ),,,,1,NBB,3,2010,2,Flamengo,FLA,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
193,1,Marcelo Magalhães Machado,Marcelinho,4,2,04/12/1975,Rio de Janeiro (RJ),2,95,Rio de Janeiro (RJ),,,,1,NBB,4,2011,2,Flamengo,FLA,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
193,1,Marcelo Magalhães Machado,Marcelinho,4,2,04/12/1975,Rio de Janeiro (RJ),2,95,Rio de Janeiro (RJ),,,,1,NBB,8,2012,2,Flamengo,FLA,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
193,1,Marcelo Magalhães Machado,Marcelinho,4,2,04/12/1975,Rio de Janeiro (RJ),2,95,Rio de Janeiro (RJ),,,,1,NBB,15,2013,2,Flamengo,FLA,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
193,1,Marcelo Magalhães Machado,Marcelinho,4,2,04/12/1975,Rio de Janeiro (RJ),2,95,Rio de Janeiro (RJ),,,,1,NBB,20,2014,2,Flamengo,FLA,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
193,1,Marcelo Magalhães Machado,Marcelinho,4,2,04/12/1975,Rio de Janeiro (RJ),2,95,Rio de Janeiro (RJ),,,,1,NBB,27,2015,2,Flamengo,FLA,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
193,1,Marcelo Magalhães Machado,Marcelinho,4,2,04/12/1975,Rio de Janeiro (RJ),2,95,Rio de Janeiro (RJ),,,,1,NBB,34,2016,2,Flamengo,FLA,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
193,1,Marcelo Magalhães Machado,Marcelinho,4,2,04/12/1975,Rio de Janeiro (RJ),2,95,Rio de Janeiro (RJ),,,,1,NBB,41,2017,2,Flamengo,FLA,,4,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
197,1,Eric,Eric,996,1,05/13/1982,,0,NaN,,,,,1,NBB,2,2009,13,Bauru,BAU,,5,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
203,1,Wagner Carvalho França Mattos,Wagner,7,3,09/21/1982,Rio de Janeiro (RJ),2.03,115,Rio de Janeiro (RJ),,,,1,NBB,2,2009,2,Flamengo,FLA,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
203,1,Wagner Carvalho França Mattos,Wagner,7,3,09/21/1982,Rio de Janeiro (RJ),2.03,115,Rio de Janeiro (RJ),,,,1,NBB,3,2010,2,Flamengo,FLA,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
203,1,Wagner Carvalho França Mattos,Wagner,7,3,09/21/1982,Rio de Janeiro (RJ),2.03,115,Rio de Janeiro (RJ),,,,1,NBB,4,2011,2,Flamengo,FLA,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
203,1,Wagner Carvalho França Mattos,Wagner,7,3,09/21/1982,Rio de Janeiro (RJ),2.03,115,Rio de Janeiro (RJ),,,,1,NBB,8,2012,17,Paulistano,CAP,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
203,1,Wagner Carvalho França Mattos,Wagner,7,3,09/21/1982,Rio de Janeiro (RJ),2.03,115,Rio de Janeiro (RJ),,,,1,NBB,15,2013,15,Limeira,LIM,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
203,1,Wagner Carvalho França Mattos,Wagner,7,3,09/21/1982,Rio de Janeiro (RJ),2.03,115,Rio de Janeiro (RJ),,,,1,NBB,20,2014,54,Mogi,MOG,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
203,1,Wagner Carvalho França Mattos,Wagner,7,3,09/21/1982,Rio de Janeiro (RJ),2.03,115,Rio de Janeiro (RJ),,,,1,NBB,27,2015,19,São José,SJO,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
203,1,Wagner Carvalho França Mattos,Wagner,7,3,09/21/1982,Rio de Janeiro (RJ),2.03,115,Rio de Janeiro (RJ),,,,1,NBB,27,2015,54,Mogi,MOG,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
203,1,Wagner Carvalho França Mattos,Wagner,7,3,09/21/1982,Rio de Janeiro (RJ),2.03,115,Rio de Janeiro (RJ),,,,1,NBB,34,2016,239,Vasco da Gama,VAS,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
209,1,Marcio Borges,Turcão,994,4,01/01/1980,,0,NaN,,,,,1,NBB,2,2009,14,Franca,FRA,,9,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
210,1,Paulo Heitor Boracini,Paulinho,9,1,12/26/1984,Mogi das Cruzes (SP),1.83,82,Mogi das Cruzes (SP),,Brasil,,1,NBB,2,2009,17,Paulistano,CAP,,2,root,2022-07-13 13:37:30.0,root,2022-07-13 13:37:30.0
